propertyID,address,propertyType,priceAUD,priceUSD,publishedDate,lastUpdateDate,buildingSize,bedrooms,bathrooms,parkingSpaces,features,agentName,agency,agentPhone,agentEmail,description
110103501597,"[""2400 Brittain Court"", "" College Station"", "" TX 77845""]",Townhouse,"AUD $2,146","USD $1,400",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,062.71 m2",3 bedroom(s),2 bathroom(s),,,Maurey Bell,Bell Properties,+1 979-218-1565,,"Discover this inviting spacious duplex in a great location, presenting an exceptional opportunity for comfortable living. Built in 1997, this property provides a solid foundation for creating lasting memories. The residence boasts three bedrooms, providing ample space for rest and rejuvenation, each offering a private sanctuary to unwind after a long day. With two bathrooms, mornings become more efficient and evenings more relaxed, as personal space is readily available for everyone. This delightful duplex offers a wonderful canvas for crafting the lifestyle you have always envisioned. Seize this opportunity to own a property that combines practicality with potential, making it an ideal choice for your consideration.Walking distance to shopping and restaurants and more, call for a showing today!***If applications are not received 72 hours after the security deposit is paid, security deposit will be forfeited.  Any applicants that are not approved will receive a 100% refund on the deposit***"
110103501598,"[""945 Spiracle Avenue"", "" Henderson"", "" NV 89002""]",House,"AUD $3,824","USD $2,495",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,323.75 m2,4 bedroom(s),3 bathroom(s),,"[""Celling Fan"", ""Patio""]",Rick Keller,Keller N Jadd,+1 702-400-6000,,"This solar-powered home delivers major savings with dramatically reduced monthly energy bills! Step inside to a bright and efficient layout featuring 4 bedrooms, a downstairs den, and an oversized loft upstairs—ideal for work, play, or extra living space. The gourmet kitchen stands out with its large island, granite countertops, stainless steel appliances, and walk-in pantry. Tile flooring spans the entire first level for easy maintenance.The spacious primary suite offers a relaxing retreat with a separate tub and shower, dual sinks, and a generous walk-in closet. Each bedroom is equipped with ceiling fans for year-round comfort.The backyard is fully finished with a covered patio, brick pavers, and mature shade trees—an inviting space to unwind or entertain."
110103501584,"[""435 Marlborough St 6"", "" Boston"", "" MA 02115""]",Apartment,"AUD $8,277","USD $5,400",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,80.94 m2,2 bedroom(s),2 bathroom(s),,,John Silk,Engel & Völkers Boston,+1 617-936-4194,,"Beautiful penthouse located on one of Back Bay's most desirable streets. Street facing 2 bedroom/2 full bathroom on the sunny side of Marlborough Street. Tastefully designed renovated open-design kitchen and modern bathrooms ooze functionality and comfort. Top end appliances with gas cooking. A spacious dining room is perfect for entertaining or quiet time. Hardwoods throughout. An impressive primary bedroom with an ensuite bathroom and ample closet space allows for privacy and solitude. A second bedroom and full bathroom, washer and dryer in the unit and a welcoming living area complete this well-designed top floor unit. A large tandem parking space is located in the rear of the building, with direct access to the building. A mini-split system was added in 2018. Heat and hot water are included in the rental price. Ample sunlight cascades throughout. Close to Newbury St., Universities, Longwood Medical and Kenmore Square as well as the Charles River. MIT is just over the bridge."
110103501589,"[""474 Lobata"", "" Irvine"", "" CA 92618""]",House,"AUD $8,124","USD $5,300",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,260.13 m2,4 bedroom(s),4 bathroom(s),,,HUILING LI,Pinnacle Real Estate Group,+1 949-383-6558,,"Brand New & Fully Upgraded Home in Great Park Community,  Irvine School District .Welcome to this stunning, newly built 4-bedroom, 3.5-bath detached condo in the sought-after Orion 2 neighborhood of Great Park. Thoughtfully designed by Lennar, this popular Plan 2 layout offers modern open-concept living with a gourmet kitchen on the first floor—featuring sleek quartz countertops, stainless steel appliances, and a generous center island that anchors the space beautifully.The bright and airy living and dining areas open seamlessly to a private patio, ideal for relaxing or entertaining.Upstairs, you'll find a spacious primary suite with a large walk-in closet and a dual-vanity bath, along with two additional bedrooms, a full bathroom, and a convenient laundry room. Solar Paid off ,it has electrical car charger system and will save money for power bill.The third floor includes a versatile fourth bedroom with its own full bath, plus a private lot and patio, perfect for guests or multi-generational living.Enjoy paid-off solar panels for energy efficiency, brand new refrigerator ,washer & dryer, new widowing covering was installed. Located close to top-rated Irvine schools, shopping, dining, and the Great Park, residents also enjoy resort-style amenities—including pools, parks, and sports courts.Move-in ready with premium upgrades throughout—this is Great Park living at its best!"
110103501578,"[""3162 Lake Rd #7"", "" Horseheads"", "" NY 14845""]",Other,"AUD $3,219","USD $2,100",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"54,106.52 m2",,,,,Lisa Lilley,Signature Properties,+1 607-731-3067,,"Ideal storefront lease opportunity in Horseheads business district! A high traffic location, with excellent visibility, less than a mile from the interstate! A versatile space that offers 3600 square feet, 2 restrooms, an office space, and a large workspace - great for retail or office use! Take advantage of maximum exposure and convenience for your business! This is great place to start or expand your operation!"
110103501581,"[""701 S Garfield Avenue"", "" Monterey Park"", "" CA 91754""]",Apartment,"AUD $3,066","USD $2,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"5,155.38 m2",1 bedroom(s),1 bathroom(s),,,KEVIN LEE,CAMBRIDGE CONSOLIDATED,+1 626-905-9085,,"Welcome to Woodside Apartments in Monterey Park. We take pride in offering you a spacious One Bedroom One Bath single story unit located conveniently located near the 10, 60 and 710 FWY. Just minutes away from recreational areas, marketplaces, malls, and great schools including Monterey Vista Elementary, Monterey Highlands Elementary, Repetto Elementary, CSULA, PCC and ELAC. Email: Office: Text: Email, call or text us to schedule a tour today! We look forward to making our community your next place to call home. Renters insurance required prior to move in. Pictures shown might vary from the actual available unit. We accept section 8 and 3rd party payments."
110103501574,"[""451 Park Dr 5A"", "" Boston"", "" MA 02115""]",Apartment,"AUD $5,365","USD $3,500",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"3,358,893.75 m2",2 bedroom(s),1 bathroom(s),,,,Engel & Völkers South Boston,+1 617-936-4194,,"Live in the heart of Fenway–Kenmore! This sunny 2-bedroom, 1-bath apartment is tucked within one of Boston’s most historic and iconic neighborhoods. The living room is filled with natural light throughout the day, creating a bright and welcoming space to live in.  Enjoy unbeatable city convenience — surrounded by Fenway Park, Beacon Street, Back Bay, and Time Out Market — plus easy access to the Green Line, restaurants, shops, and cafes.A perfect blend of classic Boston charm and urban convenience, right where you want to be."
110103501549,"[""544 Clover Bar Lane"", "" Las Vegas"", "" NV 89138""]",House,"AUD $5,825","USD $3,800",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,364.22 m2,5 bedroom(s),3 bathroom(s),,,Jolen Cummings,The Next Generation Property M,+1 702-720-5076,,"LOCATION & VIEWS!Spacious 5-bedroom, 3-bath home available for rent — just built in 2025!This beautifully designed residence features a gourmet kitchen with stainless steel appliances, cooktop, and quartz countertops. Enjoy 10-foot ceilings, upgraded flooring, and a layout that seamlessly combines indoor and outdoor living with a covered loggia and a welcoming front courtyard.A perfect home for comfort, style, and entertaining — move-in ready!Scroll through all the photos and schedule your showing today."
110103501554,"[""4036 W Avenue 42"", "" Los Angeles"", "" CA 90065""]",House,"AUD $6,898","USD $4,500",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,692.87 m2,3 bedroom(s),1 bathroom(s),,,Mary Pearce,COMPASS,+1 626-260-1106,,"Welcome to your hillside retreat on the border of Glassell Park and Eagle Rock! This charming three-bedroom, one-bath home offers 900 sq. ft. of living space with stunning sunset views!  Enjoy central air conditioning, beautiful hardwood floors, a decorative fireplace, and a beautiful kitchen with newer stainless steel appliances. Relax in the front yard or on the front porch, with a whimsical backyard for added tranquility. Benefit from a 2-car detached garage and shared laundry.  Approximately 50 steps lead to your peaceful haven with amazing views!  Close to coffee shops, cafes and restaurants."
110103501556,"[""4717 Carver Street"", "" Lake Worth"", "" FL 33463""]",Apartment,"AUD $3,372","USD $2,200",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,96.62 m2,2 bedroom(s),1 bathroom(s),,"[""Patio""]",Kelley B McDougall,Illustrated Properties LLC,+1 561-626-7000,,Updated 2/1 with tile floors throughout. Unit has private fenced patio.  See pictures of modern bath and kitchen. Laundry room located just outside sliding doors. Parking out front apartment is in rear.
110103501557,"[""2200 N Ocean Blvd"", "" Fort Lauderdale"", "" FL 33305""]",Apartment,"AUD $56,714","USD $37,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,297.66 m2,4 bedroom(s),6 bathroom(s),,,Erika Axani,Florida Luxurious Properties,+1 954-870-4080,,The very rarely available '04 line residence is now available for a seasonal home-away-from-home at the Auberge Residences  beautifully furnished w/linens & dishes. Abundant security & valet.
110103501545,"[""9169 Column Court"", "" Las Vegas"", "" NV 89149""]",House,"AUD $3,525","USD $2,300",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,161.87 m2,4 bedroom(s),4 bathroom(s),,"[""Celling Fan""]",Roshi Mahban,Signature Real Estate Group,+1 702-400-4694,,"the house rises 3 levels giving a generous layout with plenty of separation of space. attached 2 car garage and a full bedroom on the first level, half bath and family , kitchen dining on the second level with a large balcony , 3 bedrooms on the 3rd level including the primary . the whole house is covered in luxury vinyl for easy cleaning. Kitchen  with  granite counter tops . Outdoor amenities include swimming pool, park and playground . northwest location near hospital , shopping , easy access to freeways ."
110103501546,"[""805 Route 146 unit: Lobby-Right Side"", "" Clifton Park"", "" NY 12065""]",Other,"AUD $3,219","USD $2,100",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"5,827.48 m2",,,,,Ferdinando Bruno,REMAX Solutions,+1 518-318-3800,,"Conveniently located close to Exit 9 of I87, +/- 1000 SF first floor office suite with interior access from building lobby. The space includes an open reception, waiting area and 3 offices/exam rooms plus a private bathroom and small break area. Can also be a great space and location for retail use. Plenty of parking. Lease at $2100/mo plus utilities"
110103501518,"[""99 HARVEY Road unit: A"", "" CLAYMONT"", "" DE 19703""]",Other,"AUD $3,985","USD $2,600",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,,,,,,Cailey Dean,Premier Realty Inc,+1 302-633-6970,,"Great location! Located in the Town and Country Shopping Center on the corner of Harvey Rd and Philadelphia Pike. Close to major highways. Previously used as a deli, but can be used for general business use. Plenty of parking. Tenants pays for utilities, trash service, and business and contents insurance. Landlord pays for common area maintenance, property taxes, and property insurance."
110103501520,"[""25450 HONEYSUCKLE Drive"", "" SEAFORD"", "" DE 19973""]",Other,"AUD $3,832","USD $2,500",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"4,046.86 m2",4 bedroom(s),2 bathroom(s),,,BEATRICE CLYMER,CALLAWAY FARNELL AND MOORE,+1 302-629-4514,,"AVAILABLE DECEMBER 1ST! 4-bedroom, 2-bathroom house with electric heat and A/C. Tenant responsible for ALL utilities. / *Please note: Property Manager will only show property with an approved application. Rental applications available via the company website or may be picked up from the office; they are NOT available on any other website! Credit report required."
