num_rooms,area,age,distance_city_center,price
4,77,20,10,789254
2,141,3,6,680313
3,264,5,26,402372
4,57,9,5,304660
4,220,27,42,862178
4,152,27,13,940848
4,185,35,13,666591
4,266,28,49,551641
2,114,36,46,446850
4,171,27,24,392073
2,64,28,10,644102
2,266,1,39,321476
1,110,4,45,483184
3,121,7,11,437975
2,96,27,40,341630
4,194,31,44,441807
3,225,8,44,926085
4,125,37,12,463028
2,284,35,29,344682
3,254,17,18,859968
4,194,17,24,560308
2,186,14,32,304325
1,144,23,49,215953
2,187,19,32,309934
1,261,17,18,812300
4,278,34,30,161291
3,91,6,6,311104
2,178,17,43,219768
4,203,22,27,817353
4,61,14,5,415748
4,97,26,42,463887
2,69,23,15,443485
1,252,31,47,413741
1,187,21,28,486240
4,90,6,22,718021
4,275,34,7,759338
4,76,2,8,641015
3,85,29,6,537040
4,215,22,47,212957
3,284,23,21,928896
4,273,1,6,229051
1,238,1,36,267696
4,86,25,13,673408
3,56,6,9,400007
3,244,24,15,899319
3,160,5,13,994733
3,267,37,12,234572
3,216,8,31,643701
1,234,9,31,663981
1,275,27,22,507706
1,175,14,21,825302
4,298,12,7,474562
4,80,5,35,720234
4,83,33,22,621535
1,154,30,42,324506
2,221,19,7,155326
2,298,35,34,761781
1,53,15,26,695910
2,203,16,49,468657
4,96,22,40,133129
4,64,36,36,454642
2,214,1,33,811815
4,71,29,27,583455
2,247,23,44,921541
4,182,27,49,657853
3,235,39,13,822166
1,292,19,22,184122
4,155,14,26,246470
3,96,25,9,660966
1,220,27,17,855813
4,246,3,32,314316
3,206,18,5,632872
1,181,26,41,463553
3,105,20,45,120882
3,296,19,13,974745
3,163,18,40,600932
1,260,31,25,867671
4,287,21,45,943442
2,267,19,37,368717
3,58,9,15,599807
1,50,25,27,569499
2,127,31,8,199348
2,133,8,19,902666
2,174,5,38,140431
1,250,35,8,297891
1,105,8,24,821999
2,62,10,12,449295
4,128,29,15,366172
2,229,39,23,841276
4,163,32,20,774685
2,56,33,42,460788
1,98,16,16,389940
2,154,32,33,211073
4,97,2,33,514067
1,293,32,8,802178
4,185,3,35,838506
2,171,27,13,151032
2,89,23,15,547758
1,247,26,7,767882
4,79,9,48,126495
3,77,23,30,738802
4,219,12,41,655859
4,99,38,31,387442
2,77,26,30,186027
3,124,36,23,965000
2,134,24,7,113309
2,165,18,18,466668
4,188,34,45,774653
3,80,27,7,268737
1,202,26,10,112671
2,168,30,27,442813
4,77,18,26,324050
3,78,26,6,316452
2,223,7,8,690238
3,294,22,34,761849
3,174,34,22,277187
1,61,18,35,139343
4,118,35,8,997095
4,289,25,31,666352
2,71,10,26,603744
1,208,1,28,197597
2,88,7,18,920260
1,81,7,31,437868
3,282,25,21,289980
3,189,14,37,290294
3,103,36,44,757116
4,177,3,36,248213
3,299,25,27,213008
3,82,8,9,770823
3,298,6,41,332752
1,133,7,29,507005
3,275,35,45,927970
3,51,33,39,745360
2,57,34,29,698383
3,156,7,44,177312
3,231,24,39,445764
3,171,20,34,692869
3,263,33,41,351722
1,239,18,31,513143
4,123,25,26,290307
4,147,11,42,205442
3,170,33,31,319391
1,125,8,42,968942
3,286,36,48,182894
4,204,20,30,104067
4,134,12,29,131479
4,238,17,28,748756
3,140,12,31,190540
1,205,30,29,803687
2,221,10,24,295684
3,259,21,24,334852
3,290,16,19,673840
3,201,22,32,895967
4,160,7,35,701895
1,148,4,22,941255
3,229,34,38,217436
4,87,28,36,557603
4,239,14,47,115266
2,297,15,40,427103
4,215,31,44,650026
2,266,20,9,502610
2,216,7,9,754056
1,207,28,34,777763
2,87,10,17,234826
1,243,25,39,639978
2,101,3,34,378689
4,202,39,38,272282
4,242,25,7,900182
4,287,12,42,262890
4,98,20,15,842390
2,256,31,48,693569
1,214,4,7,895635
1,206,31,46,781043
1,296,13,26,414934
1,52,28,34,142041
4,54,17,5,362552
2,145,35,49,607918
1,118,29,36,878512
1,86,37,28,531645
3,216,31,32,461719
2,156,29,8,466720
1,113,35,16,683268
3,113,16,29,999541
1,130,26,30,384265
2,264,34,22,205155
2,215,24,6,686859
2,168,33,46,818900
4,101,23,41,157691
3,119,6,43,660341
1,54,26,27,132779
2,207,38,34,788704
3,186,23,42,520270
1,195,34,15,775701
3,249,5,13,917681
4,245,28,17,654699
3,296,29,39,405910
4,77,13,47,516706
4,231,6,25,415149
1,247,21,46,423094
4,111,4,49,442601
2,105,21,38,573508
2,170,31,9,754286
1,261,18,34,523198
2,177,8,19,268406
1,204,15,46,562232
3,134,5,45,689414
2,216,7,31,115714
4,227,36,20,886520
1,247,34,36,977236
2,251,21,7,824337
2,81,12,39,980711
2,155,36,8,511947
4,233,35,35,881154
1,117,20,46,572004
4,145,34,36,952371
1,150,3,39,817835
1,299,36,27,342619
1,180,36,17,560371
1,239,26,6,706731
2,238,17,27,828674
4,169,36,38,335531
2,250,2,20,705742
2,191,8,30,216966
4,206,11,40,198274
2,199,5,19,455185
2,219,28,29,293244
1,112,17,27,302358
3,114,20,5,102635
2,163,8,6,783541
2,192,29,32,516202
4,201,38,42,623125
3,103,19,41,367178
3,252,22,44,103259
4,84,17,42,924161
3,186,38,44,317904
2,101,33,49,870421
4,263,20,40,108291
4,52,2,19,381947
1,187,9,13,933249
3,164,34,44,281400
2,186,28,19,862616
3,164,2,29,801738
4,208,34,25,356362
2,252,21,20,457898
4,202,31,21,763685
1,226,20,18,551261
4,75,7,35,862276
1,171,31,5,540294
4,242,18,18,955377
2,103,37,46,664493
1,156,13,38,109858
2,258,35,6,172682
3,137,12,10,450274
1,245,15,17,249897
1,192,14,23,275233
3,55,5,39,971699
4,152,2,42,328227
1,174,11,40,866959
3,153,37,9,409632
3,69,31,9,682360
2,292,23,33,256446
4,111,11,25,837578
3,154,1,22,624852
1,60,35,46,489192
4,297,37,24,693640
1,111,29,32,931237
2,236,37,39,543124
1,272,4,16,724862
2,185,33,31,710463
4,170,26,44,811543
4,267,38,46,635024
2,98,35,31,177908
4,113,22,48,514939
1,190,31,44,261028
1,215,17,29,198439
1,185,9,42,390504
2,114,35,27,480319
1,87,6,25,110053
2,267,38,30,264758
4,282,26,18,739017
3,91,12,27,357539
3,194,11,22,954324
4,135,36,41,747034
2,173,25,34,566394
1,102,9,7,842466
4,297,34,31,870767
3,173,33,14,554078
2,224,15,12,683130
1,276,11,20,900881
4,153,6,13,620718
3,51,21,6,770070
2,281,14,13,518919
2,251,12,48,848828
3,95,5,49,163904
1,68,35,45,514132
1,225,34,40,626964
3,111,13,11,485558
3,95,3,6,682898
4,50,20,30,505090
4,197,3,37,468255
1,248,27,14,304999
2,254,35,19,682356
1,275,22,7,461035
4,169,28,32,583734
4,260,35,32,106975
2,157,38,27,277296
1,149,1,38,828180
3,166,3,10,541350
4,112,23,28,436818
2,197,29,37,868329
3,190,18,31,984096
4,75,28,11,801419
2,184,12,31,678807
1,125,12,44,419892
2,160,6,5,803694
1,284,36,45,271382
2,114,20,49,492363
4,124,8,49,793199
2,160,11,16,583438
1,258,21,35,378374
3,160,32,8,694526
2,169,38,29,554292
3,295,7,32,611651
1,282,8,6,559560
1,174,9,23,161456
3,162,19,35,445531
4,68,38,34,792709
3,217,22,47,753090
3,228,23,36,468715
2,225,21,42,706854
1,119,25,37,844833
4,93,36,44,611775
4,276,26,47,805093
2,194,38,24,732425
2,248,25,18,683574
3,235,10,23,277317
3,256,4,24,783701
1,232,26,30,541080
2,244,14,6,760341
2,65,23,43,200004
4,190,13,26,913569
1,279,1,15,503863
4,212,21,38,857834
3,279,19,17,378214
4,168,11,35,650038
3,196,11,23,413451
4,172,7,40,300417
1,52,12,48,506790
4,150,29,5,125520
3,173,13,40,412896
2,93,10,46,272225
4,288,30,6,119479
1,244,20,35,483571
1,238,3,35,606410
4,209,27,44,515445
2,205,7,45,870632
1,94,33,19,989940
1,59,27,22,913164
2,196,35,29,560742
2,280,26,34,504887
3,222,14,24,247909
3,217,8,30,342510
2,203,32,9,818786
1,102,1,42,673986
4,225,31,19,886134
4,126,4,31,613846
4,149,35,24,988851
2,108,14,33,169099
3,254,37,43,305057
4,271,17,38,329762
3,53,32,33,307988
3,130,10,6,347799
2,248,2,18,312591
3,90,24,24,250329
3,89,17,43,292565
2,86,23,49,425470
4,271,6,39,795457
1,67,14,6,618467
3,134,26,40,681684
1,291,24,49,610284
4,286,4,17,760817
3,125,28,48,781218
3,216,30,17,548468
4,240,35,26,641394
3,223,31,22,729957
2,171,8,6,278865
1,274,36,17,512690
2,99,21,6,801503
4,261,10,24,573171
1,196,13,24,328657
4,57,11,5,205207
1,202,38,46,779731
2,205,11,34,114340
4,203,11,28,112677
2,175,1,47,303311
2,203,19,9,761229
3,59,33,38,966421
3,76,37,46,753208
2,201,17,17,290283
2,108,7,47,928967
2,204,39,7,971275
1,82,21,38,698126
1,123,35,11,651205
4,204,15,10,975462
4,249,6,20,880709
1,234,33,44,990781
1,256,3,13,862606
1,115,23,40,363881
4,64,11,33,920890
1,277,36,46,540827
3,190,23,16,796244
4,120,8,35,413764
2,84,4,37,166371
1,77,1,31,273325
1,293,3,24,579251
2,121,5,43,899276
2,271,25,39,772243
1,215,32,16,385521
4,76,16,49,671236
4,114,23,41,734883
1,89,32,19,148637
3,268,24,39,736510
4,202,19,12,828801
2,200,29,38,920341
3,63,2,27,683037
2,56,26,13,537481
2,239,33,46,314363
2,94,23,35,967513
1,92,1,32,561819
1,97,17,8,810915
2,58,19,15,485143
3,91,26,42,148826
4,225,6,29,620821
4,203,25,29,341508
4,299,15,24,213113
2,197,11,11,794772
2,185,4,5,489002
1,90,12,10,853132
1,278,14,36,134504
3,74,11,46,443418
3,266,37,7,973209
1,164,19,8,467456
3,192,11,15,583072
2,285,36,34,281016
1,75,37,39,208111
1,296,6,11,262122
1,261,3,31,319420
2,185,30,11,151901
2,241,32,10,731667
3,243,3,40,447746
2,252,33,7,310389
2,143,10,38,596084
3,277,17,34,567061
4,176,30,9,401832
3,127,25,29,838898
2,51,33,43,175733
1,243,2,21,797818
3,90,13,25,439403
3,188,23,40,966444
2,145,2,32,172949
1,197,32,35,199470
2,221,25,35,571678
4,159,17,22,857616
4,254,38,12,953557
3,89,26,31,113184
4,114,27,20,232931
4,291,38,10,462062
4,279,39,31,195928
2,137,9,41,495927
1,143,16,23,623483
1,118,29,11,963809
2,221,5,41,571996
1,178,21,45,620810
3,218,37,28,732721
3,133,30,32,900234
3,168,27,18,597210
3,133,35,7,562767
3,86,24,30,797286
2,134,12,45,242908
3,146,18,42,519717
1,260,5,12,797680
3,56,32,26,103563
3,168,7,18,181675
4,71,18,41,599530
3,203,5,38,304232
2,156,6,46,303437
3,106,7,31,971627
2,268,22,34,275221
3,272,10,14,786468
2,183,26,43,877116
1,117,26,19,632139
2,298,37,20,299208
2,71,36,49,880569
4,231,30,36,814615
4,167,37,47,537276
1,78,17,47,560552
4,105,17,42,505398
2,183,31,23,747464
4,194,32,41,805842
4,72,29,7,661583
4,266,14,9,622376
3,232,30,32,331631
3,128,32,43,609492
3,137,20,22,638551
1,283,39,41,525708
1,196,11,48,774789
1,236,7,49,140518
2,96,25,14,296838
3,189,6,48,823141
1,298,36,13,812087
4,293,35,36,853456
4,76,36,43,467904
4,181,26,9,769400
1,183,37,15,640508
3,286,13,40,728181
2,71,38,34,600237
3,107,19,21,491756
1,162,2,24,898901
2,233,10,26,345301
4,210,21,40,938414
1,174,35,6,996526
2,203,12,31,139957
1,148,12,39,626915
4,203,20,47,502085
1,214,10,13,168303
4,198,17,20,328882
3,203,35,46,821911
3,222,30,31,865436
2,202,30,35,222546
1,274,4,11,153471
2,229,23,46,206178
1,200,37,15,529280
4,135,39,25,827146
4,278,39,43,205669
3,114,19,38,138765
4,196,4,49,213766
3,70,29,6,845045
1,149,11,7,184401
4,274,15,9,400087
4,173,16,11,747376
3,124,7,9,159872
1,129,34,22,656556
4,105,27,43,862205
4,234,13,44,854060
4,203,5,6,892929
1,211,22,9,680634
2,150,23,45,484112
2,118,13,23,625683
1,60,22,12,260814
2,266,34,36,256128
2,295,5,43,991186
3,186,18,33,866005
4,99,19,12,885752
2,52,22,5,431376
4,164,38,22,297923
4,72,8,19,538088
2,264,26,12,720686
2,101,28,38,766882
4,199,23,42,123419
4,61,17,34,429843
1,117,7,33,256680
1,219,28,24,557537
4,125,15,36,996972
1,237,8,27,550939
3,131,21,40,997123
4,294,22,35,442769
4,173,37,41,384827
2,188,35,5,507496
1,78,32,19,699621
2,210,19,18,241048
2,87,13,9,584983
4,280,5,6,426282
4,176,22,29,995684
2,128,20,22,635269
1,112,2,31,177272
4,218,20,26,338879
3,137,27,35,511689
2,131,30,13,556184
3,187,33,42,840106
3,126,16,49,274570
2,294,9,12,558203
2,100,19,28,888648
4,283,21,18,864557
3,65,39,23,372246
2,137,34,35,596130
1,215,37,43,632445
1,200,13,15,967895
1,203,37,35,689225
2,169,22,21,891207
3,232,22,45,453290
2,142,34,7,869536
4,270,5,7,933379
1,234,1,8,313679
2,63,36,44,944020
3,242,12,14,372206
4,269,22,45,180905
3,198,34,47,366002
1,55,29,7,316610
4,194,18,35,262587
2,78,34,7,387356
3,279,31,13,810940
2,210,28,32,421201
4,148,9,24,825813
2,142,38,17,630189
2,281,8,11,829040
4,291,16,22,425050
1,268,38,40,324767
2,297,20,42,949956
1,219,17,5,892875
2,55,16,46,389211
2,251,19,12,224507
4,196,14,41,269856
1,132,7,45,469823
1,208,7,24,718620
3,232,22,45,935554
4,62,27,8,895081
2,143,15,25,878085
4,188,38,26,303793
1,84,13,16,688343
2,113,9,15,147332
1,81,11,24,173318
2,229,3,41,763013
1,162,20,7,452364
1,186,3,42,273889
3,227,15,29,692666
4,137,5,10,976602
4,114,26,13,319253
3,210,2,28,408375
2,81,4,38,401202
1,297,3,25,282463
1,259,15,15,929310
2,115,38,34,204292
3,291,22,22,804067
2,202,36,9,585291
2,84,24,33,446829
3,246,29,8,943500
1,58,18,35,577886
4,216,39,21,384092
1,143,10,21,613079
2,70,26,35,816069
1,150,22,21,499261
2,217,18,28,116007
4,177,22,33,725709
4,96,23,26,935839
2,129,30,22,880865
1,81,34,12,420295
3,114,6,31,756455
4,251,1,9,340918
2,284,20,7,254590
1,184,28,34,277226
3,191,7,39,539893
4,177,1,47,674674
4,147,4,40,906129
4,280,2,45,215070
1,267,21,9,425819
3,280,8,18,103946
1,168,2,10,894882
4,255,10,39,831195
4,109,30,22,278576
2,145,9,18,948267
1,210,29,41,292107
4,134,11,11,165882
4,182,1,27,594697
3,140,24,12,327380
3,190,21,7,408551
2,161,29,42,250914
4,194,38,35,575501
3,72,18,33,650917
3,189,23,21,379771
3,273,20,8,804694
4,272,20,29,550405
3,93,27,38,848071
3,159,12,37,462912
3,92,31,43,240010
4,187,3,30,996886
4,222,5,24,223314
3,95,22,20,323153
1,214,33,47,183386
4,293,9,35,303353
1,291,29,42,736451
2,144,7,44,523550
4,234,20,7,335926
4,223,20,44,198748
3,146,4,27,170875
3,256,38,22,980113
1,207,31,48,359459
3,254,26,43,662109
1,54,15,46,176245
1,288,38,28,941422
4,236,36,27,530690
2,195,33,31,927069
3,223,39,34,619014
3,229,12,11,411567
3,102,20,42,912733
4,265,6,21,309232
2,128,35,25,664009
1,122,5,13,167736
1,272,15,10,104413
3,117,32,22,490025
4,244,22,34,872373
3,181,36,8,333800
4,119,31,46,483274
3,150,14,34,721718
2,108,31,23,529650
4,261,12,11,165832
4,290,23,30,425183
4,83,37,16,751530
2,216,27,21,914916
4,284,34,5,747991
4,101,10,49,270210
1,106,31,12,708072
1,219,19,15,664325
4,252,1,40,653347
3,299,31,9,702615
3,66,5,14,668558
4,132,2,18,385380
4,166,23,8,461234
3,105,21,14,363442
3,268,29,37,698241
1,59,8,39,413916
4,99,6,11,854616
3,182,8,36,860182
2,203,22,49,678776
1,212,29,6,299325
1,95,18,30,325281
1,281,39,10,655908
3,76,8,42,790831
3,224,36,48,584140
1,273,9,16,653510
3,57,26,37,675554
3,207,18,16,818694
1,277,2,36,208719
2,259,30,24,233283
2,133,26,47,412338
4,159,12,29,393124
1,274,7,25,297401
4,116,26,13,119513
4,266,2,33,499950
1,178,8,37,177528
3,227,5,15,852771
2,73,39,16,661712
2,261,23,13,158685
4,247,9,42,130008
2,272,16,19,977760
4,270,4,25,121693
2,52,15,22,428476
3,153,36,31,844290
4,53,29,26,866820
1,168,6,16,210779
4,213,13,40,251213
2,178,37,45,550134
1,115,22,15,677835
3,154,39,38,939526
2,87,17,8,232962
1,275,8,40,240421
1,266,11,27,806968
4,113,25,49,823393
3,284,20,48,271030
2,135,37,19,695594
3,219,6,28,230886
3,189,33,17,466582
1,212,25,9,812672
2,240,8,49,487542
3,126,31,49,244875
1,151,33,15,487941
4,206,7,25,851592
2,157,16,11,764474
1,291,35,33,828485
2,63,30,40,826466
2,122,36,7,747582
1,122,25,46,548305
1,103,37,28,425075
2,103,39,31,256565
4,255,20,37,809816
3,192,5,26,692037
4,276,38,30,724290
4,167,9,16,308545
1,164,4,20,197745
3,281,1,22,298930
1,102,11,23,395562
2,148,39,19,109122
3,202,5,49,673435
4,211,19,35,110321
3,288,27,35,315822
2,167,11,48,930144
2,91,21,35,239500
4,149,36,36,210059
3,234,13,29,707587
2,246,33,27,161096
2,180,16,14,682438
2,83,26,24,961602
1,62,24,19,918653
2,177,26,29,640274
3,298,4,17,335941
2,262,33,33,467148
3,263,9,6,455375
3,256,11,16,661900
2,84,3,10,875125
3,155,31,49,651606
1,121,1,25,992748
2,246,24,39,950738
4,264,8,18,230999
1,107,24,49,493207
3,206,1,39,658539
3,158,5,22,342508
4,72,8,29,790769
1,270,38,47,959293
1,236,4,30,839421
1,58,25,34,398594
3,296,18,43,468923
4,57,35,40,786098
2,166,27,6,534101
3,254,16,24,211767
2,163,12,35,742793
4,168,23,34,989677
4,271,26,6,156785
3,291,16,35,321463
1,65,17,42,723060
3,261,21,45,537697
3,288,5,11,437504
4,156,24,40,182034
4,296,9,46,982906
3,123,39,29,627746
2,230,7,24,826055
1,294,39,44,561217
2,81,31,48,271172
3,103,36,16,805198
2,128,18,30,190926
2,164,16,6,913849
2,299,31,23,879991
4,174,14,38,241486
3,201,15,24,973746
2,155,4,48,584973
4,236,5,48,381244
2,185,28,21,286555
4,61,12,22,909082
1,270,34,35,121547
3,249,18,21,761128
1,285,35,5,952956
3,116,13,33,251050
2,285,17,48,182266
3,225,36,13,695896
2,299,2,28,455543
2,97,9,17,826245
1,175,33,15,736300
1,207,23,42,523037
3,108,39,14,685438
2,200,9,21,469808
1,208,25,41,161446
3,239,4,22,137789
3,131,38,7,606613
4,233,33,24,116786
3,139,16,12,748723
4,141,33,11,995595
3,77,20,43,133118
1,249,18,22,592967
4,85,26,6,294557
3,107,5,27,292647
1,299,12,28,566042
2,131,16,18,298282
4,275,14,10,272170
2,229,23,46,890856
1,277,1,13,662590
3,137,5,13,593294
2,258,32,32,533985
3,264,32,21,258341
3,268,34,22,349681
2,69,15,11,488782
2,164,13,15,402392
1,266,36,25,754803
1,120,31,6,794671
1,186,4,6,326157
1,123,25,35,461577
3,177,36,14,599174
2,284,29,40,176070
2,102,4,38,562278
3,55,22,7,528621
4,153,27,44,518916
1,80,23,18,808717
2,136,8,12,537539
1,64,26,21,578709
1,239,4,22,740268
4,246,13,13,381795
2,251,30,28,585050
2,119,37,38,963167
3,232,4,11,674949
2,165,38,5,754788
1,179,35,9,496753
1,55,37,20,293418
4,140,35,19,700403
2,197,21,16,102101
1,134,1,15,411742
1,293,24,7,395581
2,79,31,46,505770
3,135,27,21,801561
3,255,21,48,832802
4,275,25,32,683091
4,57,7,48,115723
3,194,38,39,814338
2,88,33,46,365253
3,123,26,24,281717
4,131,23,38,649331
3,72,12,27,373592
4,189,22,31,333426
3,172,9,19,511812
4,175,1,30,647585
4,73,1,31,829715
4,270,28,5,863661
4,240,27,17,617457
2,76,5,30,819813
2,138,11,16,571822
1,180,28,42,307027
2,89,21,40,634902
1,142,13,42,602128
1,246,9,25,381205
1,193,12,35,860562
2,161,5,9,148081
3,138,35,31,273779
1,175,5,39,413551
4,188,27,42,890495
1,195,23,28,906199
4,205,15,21,729515
1,273,17,28,210779
2,99,28,30,639767
2,132,21,20,969164
1,280,30,15,270369
1,206,6,42,111639
2,234,15,28,663894
4,79,4,5,228834
4,206,24,9,533326
3,249,19,34,529976
2,227,33,43,320379
1,104,32,43,723758
1,231,34,33,685680
4,162,4,25,471169
4,250,21,10,579608
3,157,33,38,757713
2,246,25,24,577801
4,220,18,22,714840
1,189,25,12,431755
2,79,6,44,585596
4,150,39,35,200829
1,81,3,7,201326
3,266,20,5,498059
3,66,5,49,985969
2,84,3,10,538741
3,57,7,35,137428
2,111,31,12,441104
2,85,34,34,670735
3,86,15,6,732051
3,184,22,6,303639
1,134,31,44,125097
4,95,39,6,422789
4,96,13,25,891108
1,70,9,17,949591
3,216,29,15,506545
3,274,8,48,592103
3,61,28,15,426316
1,274,8,18,241850
3,149,20,43,102794
3,137,14,18,589628
3,274,17,5,194044
1,90,14,23,719858
1,63,29,48,332425
3,203,23,26,496805
2,98,36,43,585866
2,284,12,45,498367
3,281,11,43,615286
4,55,20,33,690530
3,117,21,19,987638
2,97,29,18,988905
3,239,11,10,996887
3,94,19,36,979871
3,70,29,49,286087
2,265,11,37,821896
3,222,39,7,554019
2,263,29,40,154552
1,164,16,18,818552
2,214,24,36,276208
2,176,25,24,638275
2,201,32,38,503627
2,196,9,21,458925
2,207,29,18,719956
2,207,34,33,817179
1,92,30,43,899045
3,78,13,40,615017
2,53,38,47,645728
3,58,5,24,161348
4,261,33,20,489290
3,218,9,11,215440
1,269,20,33,138051
4,295,39,36,117505
2,99,4,6,491022
2,98,26,32,992464
1,234,28,48,456452
2,153,27,30,562373
1,261,38,30,160187
2,241,16,43,365403
3,96,14,11,195760
4,254,20,41,397331
2,184,20,22,367212
3,69,2,46,879128
2,81,35,37,320374
2,297,38,15,666694
3,221,5,34,887239
2,216,18,8,237835
1,191,37,35,599714
4,131,39,31,190752
4,220,27,5,688883
1,120,27,45,130051
3,205,5,24,955026
3,55,6,26,605111
3,110,10,35,985349
4,56,30,39,136106
4,91,21,10,869312
1,202,32,19,216028
2,131,2,7,984952
1,61,18,10,178002
2,225,19,39,564053
1,127,38,32,648415
3,251,19,26,624392
3,164,13,41,325113
1,121,2,22,623487
3,214,15,5,599861
2,99,13,27,549228
1,179,33,6,420934
3,237,7,34,222336
4,73,25,38,296793
1,200,21,36,832407
3,68,10,41,390118
3,191,34,39,249330
1,284,10,17,813034
4,264,5,14,601366
1,175,18,40,180966
3,50,30,48,346468
4,289,33,33,291182
1,238,14,41,263543
2,143,31,42,200061
4,168,19,44,875405
4,291,29,23,385289
2,196,2,18,478862
2,116,10,6,739639
1,125,14,45,839926
2,71,27,31,903511
1,189,29,43,732830
2,123,27,29,590188
3,189,11,30,608721
4,176,9,7,488030
3,131,23,21,743446
3,117,9,10,846329
2,158,35,16,458165
4,77,5,33,347288
4,249,29,16,376902
1,156,37,23,873093
1,174,3,22,685413
4,216,9,22,280609
3,251,4,43,579318
4,198,2,33,589646
4,168,36,7,924944
4,120,37,34,360335
2,217,30,34,789654
3,288,36,28,350486
2,233,34,10,813008
2,193,2,24,993540
4,63,9,7,939760
2,142,3,48,601089
3,241,37,26,457514
3,254,4,37,103634
3,175,17,15,830035
2,159,5,31,328043
3,260,14,40,839239
1,109,24,41,526514
1,294,12,34,986449
1,66,28,46,551219
2,76,5,37,608038
3,189,29,46,740153
1,218,4,46,525205
2,166,35,11,844293
1,113,33,35,119834
4,297,29,31,155076
1,135,34,35,592403
4,132,36,8,558002
1,289,5,27,156204
4,262,4,30,362818
1,156,9,36,683753
4,263,37,34,174173
3,192,25,20,657137
4,150,5,27,955428
2,101,21,12,337437
3,113,12,34,263096
4,66,35,24,171739
3,201,5,8,753176
2,232,29,29,747384
1,267,34,12,860397
1,222,6,16,103229
4,126,30,18,907349
3,134,25,21,133734
4,121,32,34,139451
2,257,11,14,260591
3,172,25,43,475452
3,242,8,6,937065
3,299,9,47,474895
1,73,14,28,929920
1,65,3,19,290145
2,159,5,6,532374
4,172,20,43,296042
2,119,11,49,564095
2,102,37,17,676781
3,102,10,10,835809
4,239,11,13,494437
2,150,2,15,249568
1,247,27,8,214358
1,118,22,40,149134
4,103,4,17,418710
3,206,34,28,926019
2,286,12,43,728917
3,284,17,32,218161
4,146,20,46,558483
1,101,6,45,188095
1,150,17,15,426473
1,201,14,19,175869
2,150,28,24,518892
3,208,10,22,919773
2,70,39,17,832567
3,53,8,15,842553
4,186,34,31,137198
1,77,2,49,550131
4,65,25,25,990577
4,199,17,26,633611
1,140,27,5,349302
3,168,9,46,669881
3,244,4,5,849275
1,186,1,47,757106
4,266,12,19,522603
2,176,18,36,189660
4,181,30,47,196961
3,198,8,35,896035
1,146,34,27,752054
2,163,30,34,295834
4,186,13,48,355176
4,124,36,11,254436
1,57,14,42,751229
1,182,22,42,165342
4,205,18,27,640061
4,143,20,20,660294
3,104,16,48,476043
4,109,14,36,507572
1,165,13,14,468291
2,165,26,40,818016
3,159,37,19,468334
4,187,25,43,519177
4,171,30,39,180498
3,180,32,43,205514
1,153,6,29,612544
4,65,17,35,459776
3,111,16,21,225702
1,135,2,37,849967
1,246,4,35,435424
3,69,39,43,120754
4,90,18,27,399472
1,92,33,5,527363
3,259,21,17,974847
1,182,35,42,913173
4,149,33,11,218227
3,270,26,43,107920
3,101,31,46,896704
2,235,21,20,738553
3,243,12,30,609824
2,56,38,38,464504
1,80,28,29,914281
